yearend,locationabbr,sample_size,classid,questionid,stratificationid1,data_value
2013,2,549.0,0,0,EDUHS,55.2
2013,2,1744.0,0,0,EDUHSGRAD,52.5
2013,2,1189.0,0,0,EDUCOTEC,51.6
2013,2,1295.0,0,0,EDUCOGRAD,41.0
2013,2,1166.0,0,1,EDUCOTEC,25.4
2013,2,1278.0,0,1,EDUCOGRAD,17.2
2013,2,1682.0,0,1,EDUHSGRAD,31.6
2013,2,530.0,0,1,EDUHS,37.3
2013,2,542.0,2,4,EDUHS,32.6
2013,2,1686.0,2,4,EDUHSGRAD,37.6
2013,2,1159.0,2,4,EDUCOTEC,44.9
2013,2,1261.0,2,4,EDUCOGRAD,49.9
2013,2,1658.0,2,5,EDUHSGRAD,10.9
2013,2,1148.0,2,5,EDUCOTEC,17.5
2013,2,1245.0,2,5,EDUCOGRAD,20.7
2013,2,539.0,2,6,EDUHS,19.8
2013,2,1678.0,2,6,EDUHSGRAD,24.2
2013,2,1155.0,2,6,EDUCOTEC,27.6
2013,2,1255.0,2,6,EDUCOGRAD,30.2
2013,2,1181.0,2,7,EDUCOTEC,27.2
2013,2,1279.0,2,7,EDUCOGRAD,29.5
2013,2,1736.0,2,7,EDUHSGRAD,17.7
2013,2,560.0,2,7,EDUHS,14.9
2013,2,579.0,2,8,EDUHS,45.2
2013,2,1776.0,2,8,EDUHSGRAD,40.3
2013,2,1196.0,2,8,EDUCOTEC,29.1
2013,2,1301.0,2,8,EDUCOGRAD,22.1
2014,2,551.0,1,2,EDUHS,37.0
2014,2,1730.0,1,2,EDUHSGRAD,38.0
2014,2,1323.0,1,2,EDUCOTEC,37.4
2014,2,1270.0,1,2,EDUCOGRAD,28.7
2014,2,551.0,1,3,EDUHS,29.4
2014,2,1730.0,1,3,EDUHSGRAD,34.0
2014,2,1323.0,1,3,EDUCOTEC,35.3
2014,2,1270.0,1,3,EDUCOGRAD,39.3
2014,2,600.0,2,8,EDUHS,41.7
2014,2,1857.0,2,8,EDUHSGRAD,37.3
2014,2,1390.0,2,8,EDUCOTEC,25.3
2014,2,1347.0,2,8,EDUCOGRAD,16.6
2011,4,1870.0,1,2,EDUHS,32.9
2011,4,3146.0,1,2,EDUHSGRAD,26.4
2011,4,5375.0,1,2,EDUCOTEC,24.0
2011,4,1870.0,1,3,EDUHS,40.3
2011,4,3146.0,1,3,EDUHSGRAD,37.0
2011,4,5375.0,1,3,EDUCOTEC,34.5
2011,4,1784.0,0,0,EDUHS,30.2
2011,4,5173.0,0,0,EDUCOTEC,32.4
2011,4,2973.0,0,0,EDUHSGRAD,36.6
2011,4,1739.0,0,1,EDUHS,20.2
2011,4,2928.0,0,1,EDUHSGRAD,20.2
2011,4,5108.0,0,1,EDUCOTEC,17.0
2011,4,1867.0,2,4,EDUHS,44.6
2011,4,3056.0,2,4,EDUHSGRAD,55.0
2011,4,1852.0,2,5,EDUHS,12.4
2011,4,3032.0,2,5,EDUHSGRAD,22.7
2011,4,5190.0,2,5,EDUCOTEC,26.4
2011,4,1864.0,2,6,EDUHS,26.8
2011,4,3047.0,2,6,EDUHSGRAD,34.3
2011,4,5207.0,2,6,EDUCOTEC,39.6
2011,4,5227.0,2,7,EDUCOTEC,36.2
2011,4,3059.0,2,7,EDUHSGRAD,31.6
2011,4,1871.0,2,7,EDUHS,19.0
2011,4,1893.0,2,8,EDUHS,32.0
2011,4,3093.0,2,8,EDUHSGRAD,21.7
2011,4,5278.0,2,8,EDUCOTEC,15.6
2012,4,1578.0,1,2,EDUHS,34.8
2012,4,2568.0,1,2,EDUHSGRAD,26.4
2012,4,3620.0,1,2,EDUCOTEC,26.3
2012,4,1578.0,1,3,EDUHS,37.8
2012,4,2568.0,1,3,EDUHSGRAD,36.2
2012,4,3620.0,1,3,EDUCOTEC,34.3
2012,4,1598.0,2,8,EDUHS,30.4
2012,4,2535.0,2,8,EDUHSGRAD,22.6
2012,4,3576.0,2,8,EDUCOTEC,16.6
2013,4,1258.0,1,2,EDUHS,34.3
2013,4,2142.0,1,2,EDUHSGRAD,24.5
2013,4,2872.0,1,2,EDUCOTEC,26.4
2013,4,4382.0,1,2,EDUCOGRAD,14.3
2013,4,1258.0,1,3,EDUHS,38.4
2013,4,2142.0,1,3,EDUHSGRAD,36.9
2013,4,2872.0,1,3,EDUCOTEC,34.7
2013,4,4382.0,1,3,EDUCOGRAD,35.3
2013,4,1200.0,0,0,EDUHS,29.2
2013,4,1896.0,0,0,EDUHSGRAD,34.1
2013,4,2568.0,0,0,EDUCOTEC,31.3
2013,4,4065.0,0,0,EDUCOGRAD,27.4
2013,4,1875.0,0,1,EDUHSGRAD,24.1
2013,4,2553.0,0,1,EDUCOTEC,16.2
2013,4,1178.0,0,1,EDUHS,22.6
2013,4,4030.0,0,1,EDUCOGRAD,9.7
2013,4,1255.0,2,4,EDUHS,43.4
2013,4,1956.0,2,4,EDUHSGRAD,54.3
2013,4,1241.0,2,5,EDUHS,11.6
2013,4,1935.0,2,5,EDUHSGRAD,23.7
2013,4,2637.0,2,5,EDUCOTEC,26.7
2013,4,4128.0,2,5,EDUCOGRAD,30.0
2013,4,2647.0,2,6,EDUCOTEC,39.1
2013,4,4139.0,2,6,EDUCOGRAD,39.4
2013,4,1255.0,2,6,EDUHS,26.6
2013,4,1944.0,2,6,EDUHSGRAD,36.0
2013,4,1253.0,2,7,EDUHS,18.2
2013,4,2656.0,2,7,EDUCOTEC,36.2
2013,4,4154.0,2,7,EDUCOGRAD,39.8
2013,4,1952.0,2,7,EDUHSGRAD,34.0
2013,4,1270.0,2,8,EDUHS,34.5
2013,4,1981.0,2,8,EDUHSGRAD,24.4
2013,4,2684.0,2,8,EDUCOTEC,18.1
2013,4,4190.0,2,8,EDUCOGRAD,13.3
2014,4,902.0,1,2,EDUHS,34.2
2014,4,1484.0,1,2,EDUHSGRAD,25.0
2014,4,2104.0,1,2,EDUCOTEC,26.1
2014,4,3509.0,1,2,EDUCOGRAD,17.2
2014,4,902.0,1,3,EDUHS,38.8
2014,4,1484.0,1,3,EDUHSGRAD,38.2
