yearend,locationabbr,sample_size,race/ethnicity,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2013,AK,82.0,Asian,PA,Q045,Race/Ethnicity,Asian,RACE,RACEASN,36.1
2013,AK,546.0,American Indian/Alaska Native,PA,Q045,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.4
2013,AK,170.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.5
2013,AK,3082.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.9
2013,AK,61.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,53.5
2013,AK,80.0,Asian,PA,Q046,Race/Ethnicity,Asian,RACE,RACEASN,48.5
2013,AK,570.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,26.0
2013,AK,172.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,40.5
2013,AK,3120.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,20.5
2013,AK,62.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,23.3
2013,AK,126.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,23.8
2013,AK,82.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,26.7
2013,AK,589.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,28.9
2013,AK,177.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,23.1
2014,AK,3102.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,28.6
2014,AK,54.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,42.3
2014,AK,120.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.6
2014,AK,73.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,17.8
2014,AK,492.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,33.8
2014,AK,158.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,34.0
2014,AK,3102.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.6
2014,AK,54.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.6
2014,AK,120.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,44.7
2014,AK,73.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,20.4
2014,AK,492.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.1
2014,AK,158.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,37.3
2014,AK,3270.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,16.1
2014,AK,54.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,26.4
2014,AK,136.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,23.3
2014,AK,78.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,36.3
2014,AK,519.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,26.8
2014,AK,165.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,11.3
2011,AZ,4499.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.2
2011,AZ,103.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,26.8
2011,AZ,996.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,33.8
2011,AZ,64.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,13.0
2011,AZ,270.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.2
2011,AZ,82.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,20.8
2011,AZ,4382.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,37.0
2011,AZ,97.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,45.1
2011,AZ,980.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,40.2
2011,AZ,59.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,26.7
2011,AZ,254.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,40.2
2011,AZ,75.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.3
2011,AZ,80.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,27.4
2011,AZ,62.0,Asian,FV,Q018,Race/Ethnicity,Asian,RACE,RACEASN,28.0
2011,AZ,4441.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.6
2011,AZ,260.0,American Indian/Alaska Native,FV,Q018,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,40.4
2011,AZ,98.0,Non-Hispanic Black,FV,Q018,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,41.1
2011,AZ,1033.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,43.9
2011,AZ,4378.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,18.2
2011,AZ,97.0,Non-Hispanic Black,FV,Q019,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,28.1
2011,AZ,1014.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,26.5
2011,AZ,58.0,Asian,FV,Q019,Race/Ethnicity,Asian,RACE,RACEASN,12.2
2011,AZ,256.0,American Indian/Alaska Native,FV,Q019,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,23.3
2011,AZ,79.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,9.3
2011,AZ,4368.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,57.1
2011,AZ,99.0,Non-Hispanic Black,PA,Q043,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,56.8
2011,AZ,1010.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,42.6
2011,AZ,59.0,Asian,PA,Q043,Race/Ethnicity,Asian,RACE,RACEASN,50.2
2011,AZ,258.0,American Indian/Alaska Native,PA,Q043,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,55.2
2011,AZ,79.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,62.4
2011,AZ,4317.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,24.9
2011,AZ,98.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,27.3
2011,AZ,988.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,20.0
2011,AZ,57.0,Asian,PA,Q044,Race/Ethnicity,Asian,RACE,RACEASN,27.8
2011,AZ,255.0,American Indian/Alaska Native,PA,Q044,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,32.4
2011,AZ,78.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,35.8
2011,AZ,4342.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,36.8
2011,AZ,99.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.6
2011,AZ,1004.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,23.3
2011,AZ,58.0,Asian,PA,Q045,Race/Ethnicity,Asian,RACE,RACEASN,31.4
2011,AZ,258.0,American Indian/Alaska Native,PA,Q045,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.8
2011,AZ,79.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,43.2
2011,AZ,4436.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.9
2011,AZ,101.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,36.9
2011,AZ,1009.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.4
2011,AZ,60.0,Asian,PA,Q046,Race/Ethnicity,Asian,RACE,RACEASN,43.4
2011,AZ,264.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.5
2011,AZ,80.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,47.6
2011,AZ,4504.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.9
2011,AZ,102.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,26.9
2011,AZ,1040.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,28.1
2011,AZ,62.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,26.4
2011,AZ,269.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,25.5
2011,AZ,81.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,15.0
2012,AZ,5108.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,23.1
2012,AZ,120.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,35.4
2012,AZ,1050.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,30.9
2012,AZ,74.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,4.3
2012,AZ,289.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,45.8
2012,AZ,97.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,31.6
2012,AZ,63.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,27.2
2012,AZ,5108.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.2
2012,AZ,120.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.4
2012,AZ,1050.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,40.0
2012,AZ,74.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,29.0
2012,AZ,289.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,29.4
2012,AZ,97.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.1
2012,AZ,63.0,Other,OWS,Q037,Race/Ethnicity,Other,RACE,RACEOTH,33.8
2012,AZ,5306.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,19.4
2012,AZ,125.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,29.5
2012,AZ,1137.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.3
2012,AZ,79.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,18.8
2012,AZ,300.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,21.4
2012,AZ,100.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,20.8
2012,AZ,63.0,Other,PA,Q047,Race/Ethnicity,Other,RACE,RACEOTH,37.3
2013,AZ,2993.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.7
2013,AZ,89.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.5
2013,AZ,536.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,36.7
2013,AZ,172.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,53.0
2013,AZ,62.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,14.8
2013,AZ,52.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,23.5
2013,AZ,2993.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,37.0
2013,AZ,89.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,45.6
2013,AZ,536.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,29.9
2013,AZ,172.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,28.0
2013,AZ,62.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,39.0
2013,AZ,52.0,Other,OWS,Q037,Race/Ethnicity,Other,RACE,RACEOTH,32.2
2013,AZ,2867.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,37.2
2013,AZ,83.0,Non-Hispanic Black,FV,Q018,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,53.1
2013,AZ,531.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,42.3
2013,AZ,161.0,American Indian/Alaska Native,FV,Q018,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,41.7
2013,AZ,58.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,52.6
2013,AZ,50.0,Other,FV,Q018,Race/Ethnicity,Other,RACE,RACEOTH,42.0
2013,AZ,58.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.0
2013,AZ,2838.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,21.7
2013,AZ,156.0,American Indian/Alaska Native,FV,Q019,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,33.1
2013,AZ,84.0,Non-Hispanic Black,FV,Q019,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.7
2013,AZ,514.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,25.2
2013,AZ,2899.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.1
2013,AZ,2811.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,56.0
2013,AZ,82.0,Non-Hispanic Black,PA,Q043,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.5
2013,AZ,516.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,45.8
2013,AZ,157.0,American Indian/Alaska Native,PA,Q043,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,52.1
2013,AZ,55.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,32.7
2013,AZ,2773.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,22.2
2013,AZ,82.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,11.4
2013,AZ,511.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,22.8
2013,AZ,153.0,American Indian/Alaska Native,PA,Q044,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,24.3
2013,AZ,55.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,23.7
2013,AZ,2797.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,38.1
2013,AZ,82.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,25.7
2013,AZ,513.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,26.3
2013,AZ,157.0,American Indian/Alaska Native,PA,Q045,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,34.6
2013,AZ,55.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,23.8
2013,AZ,2844.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.0
2013,AZ,86.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,18.6
2013,AZ,526.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,34.6
2013,AZ,157.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,35.8
2013,AZ,58.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,34.1
2013,AZ,88.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,37.5
2013,AZ,533.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,30.5
2013,AZ,163.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,24.9
2013,AZ,59.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.3
2014,AZ,198.0,Asian,OWS,Q036,Race/Ethnicity,Asian,RACE,RACEASN,6.6
2014,AZ,10538.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,26.4
2014,AZ,381.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,36.7
2014,AZ,1814.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,34.0
2014,AZ,319.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,44.6
2014,AZ,161.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,29.5
2014,AZ,133.0,Other,OWS,Q036,Race/Ethnicity,Other,RACE,RACEOTH,26.1
2014,AZ,10538.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,35.6
2014,AZ,381.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,34.3
2014,AZ,1814.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,35.8
2014,AZ,198.0,Asian,OWS,Q037,Race/Ethnicity,Asian,RACE,RACEASN,27.2
2014,AZ,319.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,32.9
2014,AZ,161.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,37.1
2014,AZ,133.0,Other,OWS,Q037,Race/Ethnicity,Other,RACE,RACEOTH,23.6
2014,AZ,11185.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,19.3
2014,AZ,410.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,25.0
2014,AZ,2003.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,24.0
2014,AZ,221.0,Asian,PA,Q047,Race/Ethnicity,Asian,RACE,RACEASN,24.1
2014,AZ,333.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,24.1
2014,AZ,169.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,24.8
2014,AZ,149.0,Other,PA,Q047,Race/Ethnicity,Other,RACE,RACEOTH,21.6
2011,AR,3563.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.0
2011,AR,592.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,38.1
2011,AR,126.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,18.4
2011,AR,58.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,19.3
2011,AR,80.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,26.4
2011,AR,3563.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.7
2011,AR,592.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,35.3
2011,AR,126.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,46.5
2011,AR,58.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,22.4
2011,AR,80.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,36.1
2011,AR,77.0,2 or more races,FV,Q018,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,34.9
2011,AR,128.0,Hispanic,FV,Q018,Race/Ethnicity,Hispanic,RACE,RACEHIS,39.9
2011,AR,555.0,Non-Hispanic Black,FV,Q018,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,42.7
2011,AR,3469.0,Non-Hispanic White,FV,Q018,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,49.2
2011,AR,53.0,American Indian/Alaska Native,FV,Q018,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,50.7
2011,AR,3378.0,Non-Hispanic White,FV,Q019,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,25.7
2011,AR,549.0,Non-Hispanic Black,FV,Q019,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,49.7
2011,AR,128.0,Hispanic,FV,Q019,Race/Ethnicity,Hispanic,RACE,RACEHIS,23.8
2011,AR,50.0,American Indian/Alaska Native,FV,Q019,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,38.9
2011,AR,75.0,2 or more races,FV,Q019,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,16.6
2011,AR,3375.0,Non-Hispanic White,PA,Q043,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,45.5
2011,AR,547.0,Non-Hispanic Black,PA,Q043,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,48.8
2011,AR,127.0,Hispanic,PA,Q043,Race/Ethnicity,Hispanic,RACE,RACEHIS,41.9
2011,AR,73.0,2 or more races,PA,Q043,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,51.7
2011,AR,554.0,Non-Hispanic Black,PA,Q046,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,28.4
2011,AR,3344.0,Non-Hispanic White,PA,Q044,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,15.7
2011,AR,537.0,Non-Hispanic Black,PA,Q044,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,20.4
2011,AR,123.0,Hispanic,PA,Q044,Race/Ethnicity,Hispanic,RACE,RACEHIS,20.4
2011,AR,72.0,2 or more races,PA,Q044,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,16.6
2011,AR,3350.0,Non-Hispanic White,PA,Q045,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,27.7
2011,AR,543.0,Non-Hispanic Black,PA,Q045,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,30.6
2011,AR,127.0,Hispanic,PA,Q045,Race/Ethnicity,Hispanic,RACE,RACEHIS,21.9
2011,AR,73.0,2 or more races,PA,Q045,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,35.5
2011,AR,3481.0,Non-Hispanic White,PA,Q046,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,23.8
2011,AR,127.0,Hispanic,PA,Q046,Race/Ethnicity,Hispanic,RACE,RACEHIS,24.2
2011,AR,50.0,American Indian/Alaska Native,PA,Q046,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,25.1
2011,AR,77.0,2 or more races,PA,Q046,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,20.5
2011,AR,3508.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,31.0
2011,AR,568.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,29.2
2011,AR,132.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,34.5
2011,AR,51.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,39.0
2011,AR,78.0,2 or more races,PA,Q047,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,24.0
2012,AR,3787.0,Non-Hispanic White,OWS,Q036,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,32.6
2012,AR,732.0,Non-Hispanic Black,OWS,Q036,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,41.9
2012,AR,144.0,Hispanic,OWS,Q036,Race/Ethnicity,Hispanic,RACE,RACEHIS,41.0
2012,AR,60.0,American Indian/Alaska Native,OWS,Q036,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,46.0
2012,AR,72.0,2 or more races,OWS,Q036,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,33.0
2012,AR,3787.0,Non-Hispanic White,OWS,Q037,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,34.9
2012,AR,732.0,Non-Hispanic Black,OWS,Q037,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,32.2
2012,AR,144.0,Hispanic,OWS,Q037,Race/Ethnicity,Hispanic,RACE,RACEHIS,28.4
2012,AR,60.0,American Indian/Alaska Native,OWS,Q037,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,28.3
2012,AR,72.0,2 or more races,OWS,Q037,Race/Ethnicity,2 or more races,RACE,RACE2PLUS,39.1
2012,AR,3943.0,Non-Hispanic White,PA,Q047,Race/Ethnicity,Non-Hispanic White,RACE,RACEWHT,30.7
2012,AR,770.0,Non-Hispanic Black,PA,Q047,Race/Ethnicity,Non-Hispanic Black,RACE,RACEBLK,36.6
2012,AR,159.0,Hispanic,PA,Q047,Race/Ethnicity,Hispanic,RACE,RACEHIS,27.2
2012,AR,67.0,American Indian/Alaska Native,PA,Q047,Race/Ethnicity,American Indian/Alaska Native,RACE,RACENAA,48.8
