yearend,locationabbr,sample_size,gender,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2013,WA,4635.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.7
2013,WA,5919.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.6
2013,WA,4501.0,Male,FV,Q018,Gender,Male,GEN,MALE,42.5
2013,WA,6091.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,30.8
2012,WI,2241.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.5
2012,WI,3049.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,21.2
2013,WA,4433.0,Male,FV,Q019,Gender,Male,GEN,MALE,21.1
2013,WA,5979.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,15.4
2013,WA,4449.0,Male,PA,Q043,Gender,Male,GEN,MALE,55.8
2013,WA,5973.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,56.8
2013,WA,4399.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.9
2013,WA,5905.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,20.0
2013,WA,4419.0,Male,PA,Q045,Gender,Male,GEN,MALE,36.1
2013,WA,5937.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,35.8
2013,WA,6073.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,27.9
2013,WA,4517.0,Male,PA,Q046,Gender,Male,GEN,MALE,35.2
2013,WA,6155.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,20.3
2013,WA,4579.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.8
2014,WA,4142.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.5
2014,WA,5302.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.0
2014,WA,4142.0,Male,OWS,Q037,Gender,Male,GEN,MALE,40.9
2014,WA,5302.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,31.1
2014,WA,4254.0,Male,PA,Q047,Gender,Male,GEN,MALE,17.8
2014,WA,5820.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,18.4
2011,WV,2038.0,Male,OWS,Q036,Gender,Male,GEN,MALE,30.7
2011,WV,2920.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,34.2
2011,WV,2038.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.5
2011,WV,2920.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,31.4
2011,WV,3058.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,42.8
2013,WV,2326.0,Male,FV,Q018,Gender,Male,GEN,MALE,50.0
2011,WV,1966.0,Male,FV,Q018,Gender,Male,GEN,MALE,51.9
2011,WV,1973.0,Male,FV,Q019,Gender,Male,GEN,MALE,28.9
2011,WV,3064.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,23.7
2011,WV,2003.0,Male,PA,Q043,Gender,Male,GEN,MALE,46.8
2011,WV,3093.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,39.5
2011,WV,1994.0,Male,PA,Q044,Gender,Male,GEN,MALE,15.3
2011,WV,3080.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,10.3
2011,WV,1996.0,Male,PA,Q045,Gender,Male,GEN,MALE,30.2
2011,WV,3081.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,22.3
2011,WV,2044.0,Male,PA,Q046,Gender,Male,GEN,MALE,24.9
2011,WV,3169.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,15.7
2011,WV,2055.0,Male,PA,Q047,Gender,Male,GEN,MALE,32.5
2011,WV,3183.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,37.5
2012,WV,2238.0,Male,OWS,Q036,Gender,Male,GEN,MALE,34.5
2012,WV,2887.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,33.1
2012,WV,2238.0,Male,OWS,Q037,Gender,Male,GEN,MALE,38.9
2012,WV,2887.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.0
2012,WV,2271.0,Male,PA,Q047,Gender,Male,GEN,MALE,27.2
2013,WV,2429.0,Male,OWS,Q036,Gender,Male,GEN,MALE,35.4
2013,WV,3207.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,34.9
2013,WV,2429.0,Male,OWS,Q037,Gender,Male,GEN,MALE,38.7
2013,WV,3207.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.6
2013,WV,3270.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,42.2
2013,WY,2560.0,Male,OWS,Q036,Gender,Male,GEN,MALE,28.2
2013,WV,3228.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,21.5
2013,WV,2306.0,Male,FV,Q019,Gender,Male,GEN,MALE,27.0
2013,WV,2344.0,Male,PA,Q043,Gender,Male,GEN,MALE,50.0
2013,WV,3243.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,45.3
2013,WV,2338.0,Male,PA,Q044,Gender,Male,GEN,MALE,15.0
2013,WV,3228.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,10.5
2013,WV,2331.0,Male,PA,Q045,Gender,Male,GEN,MALE,35.0
2013,WV,3218.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,27.8
2013,WV,2402.0,Male,PA,Q046,Gender,Male,GEN,MALE,22.2
2013,WV,3350.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,15.1
2013,WV,2408.0,Male,PA,Q047,Gender,Male,GEN,MALE,29.4
2013,WV,3361.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,33.4
2014,WV,2555.0,Male,OWS,Q036,Gender,Male,GEN,MALE,35.3
2014,WV,3291.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,36.0
2014,WV,2555.0,Male,OWS,Q037,Gender,Male,GEN,MALE,39.3
2014,WV,3291.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,28.5
2014,WV,2615.0,Male,PA,Q047,Gender,Male,GEN,MALE,25.1
2014,WV,3575.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,32.2
2013,WY,3587.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,27.4
2011,WI,2148.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.3
2011,WI,2793.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.1
2011,WI,2148.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.6
2011,WI,2793.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.6
2011,WI,2843.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,29.5
2011,WI,2019.0,Male,FV,Q018,Gender,Male,GEN,MALE,41.8
2011,WI,2002.0,Male,FV,Q019,Gender,Male,GEN,MALE,30.7
2011,WI,2801.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,21.5
2011,WI,1996.0,Male,PA,Q046,Gender,Male,GEN,MALE,31.9
2015,AK,1545.0,Male,FV,Q018,Gender,Male,GEN,MALE,46.4
2011,WI,1973.0,Male,PA,Q043,Gender,Male,GEN,MALE,58.4
2011,WI,2730.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,56.4
2011,WI,1958.0,Male,PA,Q044,Gender,Male,GEN,MALE,23.4
2011,WI,2700.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,21.1
2011,WI,2778.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.5
2011,WI,2705.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,34.2
2011,WI,1953.0,Male,PA,Q045,Gender,Male,GEN,MALE,36.6
2011,WI,2024.0,Male,PA,Q047,Gender,Male,GEN,MALE,23.0
2011,WI,2834.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.3
2012,WI,2199.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.6
2012,WI,2199.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.7
2012,WI,2767.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.5
2013,WI,2813.0,Male,OWS,Q036,Gender,Male,GEN,MALE,30.7
2013,WI,3375.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,28.7
2011,WY,2711.0,Male,PA,Q047,Gender,Male,GEN,MALE,26.6
2013,WI,2813.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.3
2013,WI,3375.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.9
2013,WI,2550.0,Male,FV,Q018,Gender,Male,GEN,MALE,43.0
2013,WI,3307.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,32.6
2013,WI,2519.0,Male,FV,Q019,Gender,Male,GEN,MALE,30.4
2013,WI,3269.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,21.4
2013,WI,2461.0,Male,PA,Q043,Gender,Male,GEN,MALE,52.5
2013,WI,3191.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.2
2013,WI,2434.0,Male,PA,Q044,Gender,Male,GEN,MALE,21.9
2013,WI,3161.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,19.8
2013,WI,2440.0,Male,PA,Q045,Gender,Male,GEN,MALE,31.7
2013,WI,3166.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,32.2
2013,WI,2490.0,Male,PA,Q046,Gender,Male,GEN,MALE,33.1
2013,WI,3234.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.6
2013,WI,2536.0,Male,PA,Q047,Gender,Male,GEN,MALE,24.7
2013,WI,3287.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,23.0
2014,WI,3082.0,Male,OWS,Q036,Gender,Male,GEN,MALE,31.8
2014,WI,3573.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,30.5
2014,WI,3082.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.7
2014,WI,3573.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.6
2014,WI,3143.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.5
2014,WI,3893.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.9
2011,WY,2810.0,Male,OWS,Q036,Gender,Male,GEN,MALE,26.1
2011,WY,3755.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,23.8
2011,WY,2810.0,Male,OWS,Q037,Gender,Male,GEN,MALE,42.6
2011,WY,3755.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.3
2011,WY,3801.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.9
2011,WY,2662.0,Male,FV,Q018,Gender,Male,GEN,MALE,44.4
2011,WY,2636.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.3
2011,WY,3767.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.3
2011,WY,3842.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,24.3
2011,WY,2629.0,Male,PA,Q043,Gender,Male,GEN,MALE,52.0
2011,WY,3703.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.3
2011,WY,2610.0,Male,PA,Q044,Gender,Male,GEN,MALE,22.5
2011,WY,3673.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,19.9
2011,WY,2604.0,Male,PA,Q045,Gender,Male,GEN,MALE,32.4
2011,WY,3678.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,33.6
2011,WY,2687.0,Male,PA,Q046,Gender,Male,GEN,MALE,31.8
2011,WY,3805.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,27.3
2012,WY,2529.0,Male,OWS,Q036,Gender,Male,GEN,MALE,22.6
2012,WY,3447.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,26.8
2012,WY,2529.0,Male,OWS,Q037,Gender,Male,GEN,MALE,46.1
2012,WY,3447.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,30.6
2012,WY,2555.0,Male,PA,Q047,Gender,Male,GEN,MALE,19.7
2012,WY,3705.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.6
2013,WY,2560.0,Male,OWS,Q037,Gender,Male,GEN,MALE,43.2
2013,WY,3587.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,29.3
2013,WY,2398.0,Male,FV,Q018,Gender,Male,GEN,MALE,47.2
2013,WY,3540.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.6
2013,WY,3464.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,15.8
2013,WY,2355.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.4
2013,WY,2342.0,Male,PA,Q043,Gender,Male,GEN,MALE,53.7
2013,WY,3454.0,Female,PA,Q043,Gender,Female,GEN,FEMALE,54.8
2013,WY,2321.0,Male,PA,Q044,Gender,Male,GEN,MALE,21.6
2013,WY,3406.0,Female,PA,Q044,Gender,Female,GEN,FEMALE,19.3
2013,WY,2328.0,Male,PA,Q045,Gender,Male,GEN,MALE,36.3
2013,WY,3419.0,Female,PA,Q045,Gender,Female,GEN,FEMALE,35.1
2013,WY,2409.0,Male,PA,Q046,Gender,Male,GEN,MALE,30.7
2013,WY,3549.0,Female,PA,Q046,Gender,Female,GEN,FEMALE,26.6
2014,WY,3838.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,22.5
2013,WY,3615.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,25.1
2013,WY,2440.0,Male,PA,Q047,Gender,Male,GEN,MALE,25.1
2014,WY,2490.0,Male,OWS,Q036,Gender,Male,GEN,MALE,29.7
2014,WY,3483.0,Female,OWS,Q036,Gender,Female,GEN,FEMALE,29.2
2014,WY,2490.0,Male,OWS,Q037,Gender,Male,GEN,MALE,41.7
2014,WY,3483.0,Female,OWS,Q037,Gender,Female,GEN,FEMALE,27.8
2015,MO,3995.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,27.2
2014,WY,2558.0,Male,PA,Q047,Gender,Male,GEN,MALE,21.6
2015,AL,4377.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,45.2
2015,AL,2747.0,Male,FV,Q018,Gender,Male,GEN,MALE,51.7
2015,AL,4271.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,26.3
2015,AL,2667.0,Male,FV,Q019,Gender,Male,GEN,MALE,29.6
2015,AK,1819.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,35.1
2015,AK,1791.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,14.4
2015,AK,1531.0,Male,FV,Q019,Gender,Male,GEN,MALE,23.0
2015,AZ,4203.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,33.6
2015,AZ,2865.0,Male,FV,Q018,Gender,Male,GEN,MALE,46.2
2015,AZ,4119.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,17.9
2015,AZ,2786.0,Male,FV,Q019,Gender,Male,GEN,MALE,23.3
2015,AR,2940.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,44.7
2015,AR,1702.0,Male,FV,Q018,Gender,Male,GEN,MALE,54.8
2015,AR,2867.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,24.7
2015,AR,1659.0,Male,FV,Q019,Gender,Male,GEN,MALE,31.6
2015,DE,1571.0,Male,FV,Q018,Gender,Male,GEN,MALE,42.3
2015,CA,5764.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.1
2015,CA,5322.0,Male,FV,Q018,Gender,Male,GEN,MALE,40.7
2015,CA,5654.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,14.8
2015,CA,5192.0,Male,FV,Q019,Gender,Male,GEN,MALE,22.6
2015,CO,6499.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,32.2
2015,CO,5064.0,Male,FV,Q018,Gender,Male,GEN,MALE,39.5
2015,CO,6381.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,15.0
2015,CO,4979.0,Male,FV,Q019,Gender,Male,GEN,MALE,20.7
2015,VA,3321.0,Male,FV,Q018,Gender,Male,GEN,MALE,44.3
2015,CT,6057.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.4
2015,CT,4475.0,Male,FV,Q018,Gender,Male,GEN,MALE,40.1
2015,US,164930.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.1
2015,CT,5939.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,16.0
2015,CT,4413.0,Male,FV,Q019,Gender,Male,GEN,MALE,23.2
2015,DE,2099.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.5
2015,DE,2054.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.7
2015,DE,1516.0,Male,FV,Q019,Gender,Male,GEN,MALE,22.8
2015,DC,2098.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.0
2015,DC,1374.0,Male,FV,Q018,Gender,Male,GEN,MALE,40.5
2015,DC,2066.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,17.5
2015,DC,1347.0,Male,FV,Q019,Gender,Male,GEN,MALE,20.8
2015,FL,5056.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.7
2015,FL,3586.0,Male,FV,Q018,Gender,Male,GEN,MALE,43.6
2015,FL,4948.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,17.6
2015,FL,3532.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.4
2015,GA,2513.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,42.5
2015,GA,1631.0,Male,FV,Q018,Gender,Male,GEN,MALE,47.2
2015,GA,2477.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,22.5
2015,GA,1610.0,Male,FV,Q019,Gender,Male,GEN,MALE,27.0
2015,HI,3483.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,37.2
2015,HI,3089.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.3
2015,HI,3415.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.6
2015,HI,3023.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.3
2015,ID,2278.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.6
2015,ID,3054.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,33.4
2015,ID,2997.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,16.6
2015,ID,2238.0,Male,FV,Q019,Gender,Male,GEN,MALE,20.8
2015,IL,2795.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.3
2015,IL,2159.0,Male,FV,Q018,Gender,Male,GEN,MALE,42.9
2015,IL,2755.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.6
2015,IL,2139.0,Male,FV,Q019,Gender,Male,GEN,MALE,28.3
2015,MD,4291.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.0
2015,IN,3174.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,38.1
2015,IN,2330.0,Male,FV,Q018,Gender,Male,GEN,MALE,48.0
2015,IN,3107.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,22.9
2015,IN,2285.0,Male,FV,Q019,Gender,Male,GEN,MALE,30.7
2015,IA,3229.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,35.5
2015,IA,2430.0,Male,FV,Q018,Gender,Male,GEN,MALE,48.3
2015,IA,3181.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,22.6
2015,IA,2385.0,Male,FV,Q019,Gender,Male,GEN,MALE,31.5
2015,KS,11548.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,38.1
2015,KS,8981.0,Male,FV,Q018,Gender,Male,GEN,MALE,49.7
2015,KS,11287.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.0
2015,KS,8779.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.8
2015,KY,5027.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,42.5
2015,KY,2941.0,Male,FV,Q018,Gender,Male,GEN,MALE,51.5
2015,KY,4892.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,22.3
2015,KY,2866.0,Male,FV,Q019,Gender,Male,GEN,MALE,26.9
2015,LA,2543.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,46.4
2015,LA,1576.0,Male,FV,Q018,Gender,Male,GEN,MALE,54.6
2015,LA,2495.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,30.4
2015,LA,1543.0,Male,FV,Q019,Gender,Male,GEN,MALE,31.6
2015,ME,5014.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,29.3
2015,ME,3460.0,Male,FV,Q018,Gender,Male,GEN,MALE,41.6
2015,ME,4941.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,14.1
2015,ME,3412.0,Male,FV,Q019,Gender,Male,GEN,MALE,22.9
2015,MD,6877.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,32.9
2015,MD,4375.0,Male,FV,Q018,Gender,Male,GEN,MALE,39.4
2015,MD,6725.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.0
2015,MA,4439.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,29.6
2015,MA,3512.0,Male,FV,Q018,Gender,Male,GEN,MALE,38.8
2015,MA,4353.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,15.8
2015,MA,3439.0,Male,FV,Q019,Gender,Male,GEN,MALE,21.2
2015,MI,4713.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.4
2015,MI,3537.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.4
2015,MI,4656.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.9
2015,MI,3499.0,Male,FV,Q019,Gender,Male,GEN,MALE,28.8
2015,MN,8549.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,30.6
2015,MN,6834.0,Male,FV,Q018,Gender,Male,GEN,MALE,43.9
2015,MN,8380.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,17.7
2015,MN,6696.0,Male,FV,Q019,Gender,Male,GEN,MALE,27.2
2015,MS,3559.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,47.8
2015,MS,1910.0,Male,FV,Q018,Gender,Male,GEN,MALE,54.9
2015,MS,3529.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,29.1
2015,MS,1873.0,Male,FV,Q019,Gender,Male,GEN,MALE,33.5
2015,MO,3914.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,37.8
2015,MO,2804.0,Male,FV,Q018,Gender,Male,GEN,MALE,51.3
2015,MO,3823.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.1
2015,MO,2753.0,Male,FV,Q019,Gender,Male,GEN,MALE,26.6
2015,MT,3119.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,33.5
2015,MT,2485.0,Male,FV,Q018,Gender,Male,GEN,MALE,45.2
2015,MT,3081.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,16.7
2015,MT,2421.0,Male,FV,Q019,Gender,Male,GEN,MALE,21.9
2015,NE,9236.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,35.1
2015,NE,6899.0,Male,FV,Q018,Gender,Male,GEN,MALE,47.4
2015,NE,9064.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,21.4
2015,NE,6786.0,Male,FV,Q019,Gender,Male,GEN,MALE,28.3
2015,NV,1571.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.3
2015,NV,1098.0,Male,FV,Q018,Gender,Male,GEN,MALE,39.6
2015,NV,1539.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,17.8
2015,NV,1072.0,Male,FV,Q019,Gender,Male,GEN,MALE,20.6
2015,NH,3740.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,28.4
2015,NH,2610.0,Male,FV,Q018,Gender,Male,GEN,MALE,38.6
2015,NH,3644.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,14.5
2015,NH,2567.0,Male,FV,Q019,Gender,Male,GEN,MALE,20.2
2015,NV,1612.0,Female,PA,Q047,Gender,Female,GEN,FEMALE,28.4
2015,NJ,6070.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,30.7
2015,NJ,4170.0,Male,FV,Q018,Gender,Male,GEN,MALE,41.5
2015,NJ,5962.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.5
2015,NJ,4097.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.9
2015,NM,3500.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,38.1
2015,NM,2558.0,Male,FV,Q018,Gender,Male,GEN,MALE,48.4
2015,NM,3447.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.8
2015,NM,2512.0,Male,FV,Q019,Gender,Male,GEN,MALE,24.3
2015,NY,6350.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,32.7
2015,NY,4567.0,Male,FV,Q018,Gender,Male,GEN,MALE,42.5
2015,NY,6227.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.6
2015,NY,4471.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.4
2015,NC,3489.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,38.9
2015,NC,2596.0,Male,FV,Q018,Gender,Male,GEN,MALE,48.1
2015,NC,3417.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,18.4
2015,NC,2541.0,Male,FV,Q019,Gender,Male,GEN,MALE,25.1
2015,ND,2529.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.2
2015,ND,2049.0,Male,FV,Q018,Gender,Male,GEN,MALE,46.6
2015,ND,2501.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,23.6
2015,ND,2017.0,Male,FV,Q019,Gender,Male,GEN,MALE,31.3
2015,OH,6465.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,38.1
2015,OH,4267.0,Male,FV,Q018,Gender,Male,GEN,MALE,48.1
2015,OH,6313.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.9
2015,OH,4195.0,Male,FV,Q019,Gender,Male,GEN,MALE,29.9
2015,OK,3883.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,45.3
2015,OK,2528.0,Male,FV,Q018,Gender,Male,GEN,MALE,57.2
2015,OK,3786.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,21.3
2015,OK,2476.0,Male,FV,Q019,Gender,Male,GEN,MALE,27.7
2015,OR,2667.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,31.7
2015,OR,2072.0,Male,FV,Q018,Gender,Male,GEN,MALE,41.5
2015,OR,2622.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,13.8
2015,OR,2029.0,Male,FV,Q019,Gender,Male,GEN,MALE,19.3
2015,PA,2908.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,35.3
2015,PA,2271.0,Male,FV,Q018,Gender,Male,GEN,MALE,43.6
2015,PA,2866.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,20.4
2015,PA,2245.0,Male,FV,Q019,Gender,Male,GEN,MALE,28.3
2015,RI,3243.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,34.5
2015,RI,2228.0,Male,FV,Q018,Gender,Male,GEN,MALE,40.9
2015,RI,3142.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,19.9
2015,RI,2165.0,Male,FV,Q019,Gender,Male,GEN,MALE,27.6
2015,SC,6104.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,42.5
2015,SC,4374.0,Male,FV,Q018,Gender,Male,GEN,MALE,52.3
2015,SC,6000.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,23.4
2015,SC,4292.0,Male,FV,Q019,Gender,Male,GEN,MALE,27.6
2015,SD,3999.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,37.5
2015,SD,2792.0,Male,FV,Q018,Gender,Male,GEN,MALE,47.6
2015,SD,3928.0,Female,FV,Q019,Gender,Female,GEN,FEMALE,23.0
2015,SD,2770.0,Male,FV,Q019,Gender,Male,GEN,MALE,29.2
2015,TN,3201.0,Female,FV,Q018,Gender,Female,GEN,FEMALE,39.7
2015,TN,2040.0,Male,FV,Q018,Gender,Male,GEN,MALE,51.2
