yearend,locationabbr,sample_size,education,classid,questionid,stratificationcategory1,stratification1,stratificationcategoryid1,stratificationid1,data_value
2013,PA,2358.0,Some college or technical school,PA,Q043,Education,Some college or technical school,EDU,EDUCOTEC,48.1
2013,PA,3298.0,College graduate,PA,Q043,Education,College graduate,EDU,EDUCOGRAD,57.3
2013,PA,733.0,Less than high school,PA,Q044,Education,Less than high school,EDU,EDUHS,8.3
2013,PA,3618.0,High school graduate,PA,Q044,Education,High school graduate,EDU,EDUHSGRAD,15.2
2013,PA,2336.0,Some college or technical school,PA,Q044,Education,Some college or technical school,EDU,EDUCOTEC,19.7
2013,PA,3271.0,College graduate,PA,Q044,Education,College graduate,EDU,EDUCOGRAD,26.4
2013,PA,745.0,Less than high school,PA,Q045,Education,Less than high school,EDU,EDUHS,19.0
2013,PA,3628.0,High school graduate,PA,Q045,Education,High school graduate,EDU,EDUHSGRAD,29.3
2013,PA,2336.0,Some college or technical school,PA,Q045,Education,Some college or technical school,EDU,EDUCOTEC,29.6
2013,PA,3274.0,College graduate,PA,Q045,Education,College graduate,EDU,EDUCOGRAD,33.6
2013,PA,778.0,Less than high school,PA,Q046,Education,Less than high school,EDU,EDUHS,18.4
2013,PA,3783.0,High school graduate,PA,Q046,Education,High school graduate,EDU,EDUHSGRAD,24.0
2013,PA,2431.0,Some college or technical school,PA,Q046,Education,Some college or technical school,EDU,EDUCOTEC,30.8
2013,PA,3379.0,College graduate,PA,Q046,Education,College graduate,EDU,EDUCOGRAD,39.5
2013,PA,800.0,Less than high school,PA,Q047,Education,Less than high school,EDU,EDUHS,43.5
2013,PA,3849.0,High school graduate,PA,Q047,Education,High school graduate,EDU,EDUHSGRAD,31.1
2013,PA,2455.0,Some college or technical school,PA,Q047,Education,Some college or technical school,EDU,EDUCOTEC,24.3
2013,PA,3421.0,College graduate,PA,Q047,Education,College graduate,EDU,EDUCOGRAD,13.5
2014,PA,729.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,35.4
2014,PA,3772.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,34.3
2014,PA,2440.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,30.9
2014,PA,3402.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,21.1
2014,PA,729.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,26.7
2014,PA,3772.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,34.8
2014,PA,2440.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,33.4
2014,PA,3402.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.5
2014,PA,768.0,Less than high school,PA,Q047,Education,Less than high school,EDU,EDUHS,38.6
2014,PA,3982.0,High school graduate,PA,Q047,Education,High school graduate,EDU,EDUHSGRAD,29.6
2014,PA,2563.0,Some college or technical school,PA,Q047,Education,Some college or technical school,EDU,EDUCOTEC,19.4
2014,PA,3571.0,College graduate,PA,Q047,Education,College graduate,EDU,EDUCOGRAD,11.0
2013,PR,1235.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,28.7
2013,PR,1418.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,30.0
2013,PR,1372.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,27.1
2013,PR,1730.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,25.4
2013,PR,1235.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,39.2
2013,PR,1418.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,38.8
2013,PR,1372.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,36.9
2013,PR,1730.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,39.9
2014,PR,1159.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,31.4
2014,PR,1440.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,26.6
2014,PR,1434.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,28.6
2014,PR,1703.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,26.8
2014,PR,1159.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,37.2
2014,PR,1440.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,38.1
2014,PR,1434.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,34.7
2014,PR,1703.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,39.2
2014,PR,1268.0,Less than high school,PA,Q047,Education,Less than high school,EDU,EDUHS,52.0
2014,PR,1495.0,High school graduate,PA,Q047,Education,High school graduate,EDU,EDUHSGRAD,43.5
2014,PR,1464.0,Some college or technical school,PA,Q047,Education,Some college or technical school,EDU,EDUCOTEC,36.7
2014,PR,1737.0,College graduate,PA,Q047,Education,College graduate,EDU,EDUCOGRAD,29.5
2011,RI,529.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,28.7
2011,RI,1766.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,27.0
2011,RI,1439.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,27.9
2011,RI,2436.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,19.3
2011,RI,529.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,35.9
2011,RI,1766.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,37.8
2011,RI,1439.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,35.3
2011,RI,2436.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,38.7
2011,RI,2486.0,College graduate,FV,Q018,Education,College graduate,EDU,EDUCOGRAD,23.7
2011,RI,1448.0,Some college or technical school,FV,Q018,Education,Some college or technical school,EDU,EDUCOTEC,32.7
2011,RI,1744.0,High school graduate,FV,Q018,Education,High school graduate,EDU,EDUHSGRAD,37.8
2011,RI,521.0,Less than high school,FV,Q018,Education,Less than high school,EDU,EDUHS,41.5
2011,RI,507.0,Less than high school,FV,Q019,Education,Less than high school,EDU,EDUHS,32.9
2011,RI,1705.0,High school graduate,FV,Q019,Education,High school graduate,EDU,EDUHSGRAD,26.0
2011,RI,1428.0,Some college or technical school,FV,Q019,Education,Some college or technical school,EDU,EDUCOTEC,19.0
2011,RI,2473.0,College graduate,FV,Q019,Education,College graduate,EDU,EDUCOGRAD,11.0
2011,RI,499.0,Less than high school,PA,Q043,Education,Less than high school,EDU,EDUHS,35.6
2011,RI,1701.0,High school graduate,PA,Q043,Education,High school graduate,EDU,EDUHSGRAD,44.1
2011,RI,1424.0,Some college or technical school,PA,Q043,Education,Some college or technical school,EDU,EDUCOTEC,51.8
2011,RI,2429.0,College graduate,PA,Q043,Education,College graduate,EDU,EDUCOGRAD,57.1
2011,RI,489.0,Less than high school,PA,Q044,Education,Less than high school,EDU,EDUHS,11.5
2011,RI,1682.0,High school graduate,PA,Q044,Education,High school graduate,EDU,EDUHSGRAD,14.7
2011,RI,1414.0,Some college or technical school,PA,Q044,Education,Some college or technical school,EDU,EDUCOTEC,22.2
2011,RI,2405.0,College graduate,PA,Q044,Education,College graduate,EDU,EDUCOGRAD,25.8
2011,RI,496.0,Less than high school,PA,Q045,Education,Less than high school,EDU,EDUHS,19.8
2011,RI,1694.0,High school graduate,PA,Q045,Education,High school graduate,EDU,EDUHSGRAD,29.3
2011,RI,1418.0,Some college or technical school,PA,Q045,Education,Some college or technical school,EDU,EDUCOTEC,30.3
2011,RI,2422.0,College graduate,PA,Q045,Education,College graduate,EDU,EDUCOGRAD,32.6
2011,RI,510.0,Less than high school,PA,Q046,Education,Less than high school,EDU,EDUHS,18.9
2011,RI,1751.0,High school graduate,PA,Q046,Education,High school graduate,EDU,EDUHSGRAD,23.5
2011,RI,1442.0,Some college or technical school,PA,Q046,Education,Some college or technical school,EDU,EDUCOTEC,31.6
2011,RI,2475.0,College graduate,PA,Q046,Education,College graduate,EDU,EDUCOGRAD,35.6
2011,RI,528.0,Less than high school,PA,Q047,Education,Less than high school,EDU,EDUHS,40.9
2011,RI,1774.0,High school graduate,PA,Q047,Education,High school graduate,EDU,EDUHSGRAD,32.2
2011,RI,1461.0,Some college or technical school,PA,Q047,Education,Some college or technical school,EDU,EDUCOTEC,22.4
2011,RI,2507.0,College graduate,PA,Q047,Education,College graduate,EDU,EDUCOGRAD,16.0
2012,RI,461.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,27.4
2012,RI,1345.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,29.2
2012,RI,1311.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,26.9
2012,RI,2061.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,20.2
2012,RI,461.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,34.7
2012,RI,1345.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,38.8
2012,RI,1311.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,36.2
2012,RI,2061.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.9
2012,RI,483.0,Less than high school,PA,Q047,Education,Less than high school,EDU,EDUHS,40.7
2012,RI,1424.0,High school graduate,PA,Q047,Education,High school graduate,EDU,EDUHSGRAD,30.7
2012,RI,1390.0,Some college or technical school,PA,Q047,Education,Some college or technical school,EDU,EDUCOTEC,19.9
2012,RI,2149.0,College graduate,PA,Q047,Education,College graduate,EDU,EDUCOGRAD,11.3
2013,RI,516.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,31.0
2013,RI,1666.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,28.9
2013,RI,1553.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,29.6
2013,RI,2442.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,21.2
2013,RI,516.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,36.1
2013,RI,1666.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,37.8
2013,RI,1553.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,36.3
2013,RI,2442.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,38.6
2013,RI,471.0,Less than high school,FV,Q018,Education,Less than high school,EDU,EDUHS,41.1
2013,RI,1562.0,High school graduate,FV,Q018,Education,High school graduate,EDU,EDUHSGRAD,37.2
2013,RI,1506.0,Some college or technical school,FV,Q018,Education,Some college or technical school,EDU,EDUCOTEC,37.4
2013,RI,2352.0,College graduate,FV,Q018,Education,College graduate,EDU,EDUCOGRAD,28.3
2013,RI,438.0,Less than high school,FV,Q019,Education,Less than high school,EDU,EDUHS,34.1
2013,RI,2307.0,College graduate,FV,Q019,Education,College graduate,EDU,EDUCOGRAD,14.8
2013,RI,1507.0,High school graduate,FV,Q019,Education,High school graduate,EDU,EDUHSGRAD,25.2
2013,RI,1472.0,Some college or technical school,FV,Q019,Education,Some college or technical school,EDU,EDUCOTEC,18.2
2013,RI,444.0,Less than high school,PA,Q043,Education,Less than high school,EDU,EDUHS,33.4
2013,RI,1504.0,High school graduate,PA,Q043,Education,High school graduate,EDU,EDUHSGRAD,46.2
2013,RI,1443.0,Some college or technical school,PA,Q043,Education,Some college or technical school,EDU,EDUCOTEC,48.9
2013,RI,2284.0,College graduate,PA,Q043,Education,College graduate,EDU,EDUCOGRAD,60.0
2013,RI,437.0,Less than high school,PA,Q044,Education,Less than high school,EDU,EDUHS,12.3
2013,RI,1485.0,High school graduate,PA,Q044,Education,High school graduate,EDU,EDUHSGRAD,16.8
2013,RI,1411.0,Some college or technical school,PA,Q044,Education,Some college or technical school,EDU,EDUCOTEC,19.8
2013,RI,2257.0,College graduate,PA,Q044,Education,College graduate,EDU,EDUCOGRAD,25.7
2013,RI,443.0,Less than high school,PA,Q045,Education,Less than high school,EDU,EDUHS,22.4
2013,RI,1496.0,High school graduate,PA,Q045,Education,High school graduate,EDU,EDUHSGRAD,29.4
2013,RI,1433.0,Some college or technical school,PA,Q045,Education,Some college or technical school,EDU,EDUCOTEC,32.2
2013,RI,2265.0,College graduate,PA,Q045,Education,College graduate,EDU,EDUCOGRAD,33.0
2013,RI,1545.0,High school graduate,PA,Q046,Education,High school graduate,EDU,EDUHSGRAD,27.3
2013,RI,461.0,Less than high school,PA,Q046,Education,Less than high school,EDU,EDUHS,19.5
2013,RI,1460.0,Some college or technical school,PA,Q046,Education,Some college or technical school,EDU,EDUCOTEC,30.9
2013,RI,2315.0,College graduate,PA,Q046,Education,College graduate,EDU,EDUCOGRAD,35.2
2013,RI,1501.0,Some college or technical school,PA,Q047,Education,Some college or technical school,EDU,EDUCOTEC,26.6
2013,RI,2354.0,College graduate,PA,Q047,Education,College graduate,EDU,EDUCOGRAD,14.8
2013,RI,469.0,Less than high school,PA,Q047,Education,Less than high school,EDU,EDUHS,43.8
2013,RI,1580.0,High school graduate,PA,Q047,Education,High school graduate,EDU,EDUHSGRAD,30.9
2014,RI,450.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,32.7
2014,RI,1555.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,30.8
2014,RI,1422.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,27.3
2014,RI,2524.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,20.2
2014,RI,450.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,32.1
2014,RI,1555.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,33.5
2014,RI,1422.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,37.1
2014,RI,2524.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,37.2
2014,RI,499.0,Less than high school,PA,Q047,Education,Less than high school,EDU,EDUHS,36.5
2014,RI,1677.0,High school graduate,PA,Q047,Education,High school graduate,EDU,EDUHSGRAD,30.8
2014,RI,1521.0,Some college or technical school,PA,Q047,Education,Some college or technical school,EDU,EDUCOTEC,19.1
2014,RI,2677.0,College graduate,PA,Q047,Education,College graduate,EDU,EDUCOGRAD,11.0
2011,SC,1675.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,32.7
2011,SC,3900.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,31.8
2011,SC,3131.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,32.9
2011,SC,3624.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,25.3
2011,SC,1675.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,33.5
2011,SC,3900.0,High school graduate,OWS,Q037,Education,High school graduate,EDU,EDUHSGRAD,35.3
2011,SC,3131.0,Some college or technical school,OWS,Q037,Education,Some college or technical school,EDU,EDUCOTEC,34.3
2011,SC,3624.0,College graduate,OWS,Q037,Education,College graduate,EDU,EDUCOGRAD,36.6
2011,SC,3611.0,College graduate,FV,Q018,Education,College graduate,EDU,EDUCOGRAD,34.4
2011,SC,3046.0,Some college or technical school,FV,Q018,Education,Some college or technical school,EDU,EDUCOTEC,42.3
2011,SC,3708.0,High school graduate,FV,Q018,Education,High school graduate,EDU,EDUHSGRAD,48.6
2011,SC,1554.0,Less than high school,FV,Q018,Education,Less than high school,EDU,EDUHS,54.2
2011,SC,1513.0,Less than high school,FV,Q019,Education,Less than high school,EDU,EDUHS,41.4
2011,SC,3654.0,High school graduate,FV,Q019,Education,High school graduate,EDU,EDUHSGRAD,33.4
2011,SC,3020.0,Some college or technical school,FV,Q019,Education,Some college or technical school,EDU,EDUCOTEC,22.6
2011,SC,3586.0,College graduate,FV,Q019,Education,College graduate,EDU,EDUCOGRAD,14.8
2011,SC,1544.0,Less than high school,PA,Q043,Education,Less than high school,EDU,EDUHS,40.5
2011,SC,3681.0,High school graduate,PA,Q043,Education,High school graduate,EDU,EDUHSGRAD,46.8
2011,SC,3009.0,Some college or technical school,PA,Q043,Education,Some college or technical school,EDU,EDUCOTEC,50.9
2011,SC,3565.0,College graduate,PA,Q043,Education,College graduate,EDU,EDUCOGRAD,60.0
2011,SC,1520.0,Less than high school,PA,Q044,Education,Less than high school,EDU,EDUHS,14.5
2011,SC,3634.0,High school graduate,PA,Q044,Education,High school graduate,EDU,EDUHSGRAD,16.5
2011,SC,2980.0,Some college or technical school,PA,Q044,Education,Some college or technical school,EDU,EDUCOTEC,17.9
2011,SC,3540.0,College graduate,PA,Q044,Education,College graduate,EDU,EDUCOGRAD,25.2
2011,SC,3796.0,High school graduate,PA,Q046,Education,High school graduate,EDU,EDUHSGRAD,25.9
2011,SC,3070.0,Some college or technical school,PA,Q046,Education,Some college or technical school,EDU,EDUCOTEC,27.2
2011,SC,1531.0,Less than high school,PA,Q045,Education,Less than high school,EDU,EDUHS,25.3
2011,SC,3659.0,High school graduate,PA,Q045,Education,High school graduate,EDU,EDUHSGRAD,29.6
2011,SC,2993.0,Some college or technical school,PA,Q045,Education,Some college or technical school,EDU,EDUCOTEC,31.1
2011,SC,3548.0,College graduate,PA,Q045,Education,College graduate,EDU,EDUCOGRAD,35.2
2011,SC,3630.0,College graduate,PA,Q046,Education,College graduate,EDU,EDUCOGRAD,34.5
2011,SC,1660.0,Less than high school,PA,Q046,Education,Less than high school,EDU,EDUHS,22.4
2011,SC,1701.0,Less than high school,PA,Q047,Education,Less than high school,EDU,EDUHS,38.9
2011,SC,3860.0,High school graduate,PA,Q047,Education,High school graduate,EDU,EDUHSGRAD,31.2
2011,SC,3109.0,Some college or technical school,PA,Q047,Education,Some college or technical school,EDU,EDUCOTEC,25.6
2011,SC,3667.0,College graduate,PA,Q047,Education,College graduate,EDU,EDUCOGRAD,14.9
2012,SC,1505.0,Less than high school,OWS,Q036,Education,Less than high school,EDU,EDUHS,38.3
2012,SC,3799.0,High school graduate,OWS,Q036,Education,High school graduate,EDU,EDUHSGRAD,32.7
2012,SC,3242.0,Some college or technical school,OWS,Q036,Education,Some college or technical school,EDU,EDUCOTEC,32.4
2012,SC,3641.0,College graduate,OWS,Q036,Education,College graduate,EDU,EDUCOGRAD,23.9
2012,SC,1505.0,Less than high school,OWS,Q037,Education,Less than high school,EDU,EDUHS,27.9
